id,timestamp,id,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
978,1747342610050,2217.5,-0.6,0.88,1.52,369.02,53.47,249.21
979,1747342610060,2219.5,-0.6,0.88,1.52,369.02,53.47,249.21
980,1747342610070,2222.0,-0.6,0.88,1.5200000000000002,369.02,53.47,249.21
981,1747342610080,2224.5,-0.565,0.72,1.545,352.815,34.12,216.34
982,1747342610090,2227.0,-0.53,0.56,1.57,336.61,14.770000000000001,183.47
983,1747342610100,2229.5,-0.53,0.56,1.57,336.61,14.77,183.47
984,1747342610110,2232.0,-0.53,0.56,1.57,336.61,14.770000000000001,183.47
985,1747342610120,2234.5,-0.35,0.37,1.33,282.59,-51.39,144.9
986,1747342610130,2236.5,-0.35,0.37,1.33,282.59,-51.39,144.9
987,1747342610140,2238.5,-0.35,0.37,1.33,282.59,-51.39,144.9
988,1747342610150,2240.5,-0.35,0.37,1.33,282.59,-51.39,144.9
989,1747342610160,2243.0,-0.42,0.10000000000000002,2.01,285.71,3.17,142.94
990,1747342610170,2245.5,-0.42,0.1,2.01,285.71,3.17,142.94
991,1747342610180,2247.5,-0.42,0.1,2.01,285.71,3.17,142.94
992,1747342610190,2250.0,-0.54,-0.13666666666666666,2.4266666666666663,257.49,-24.78333333333333,141.41666666666666
993,1747342610200,2252.5,-0.78,-0.61,3.26,201.05,-80.69,138.37
994,1747342610210,2255.0,-0.7799999999999999,-0.61,3.26,201.05000000000004,-80.69,138.37
995,1747342610220,2257.5,-0.78,-0.61,3.26,201.05,-80.69,138.37
996,1747342610230,2259.5,-0.815,-0.8200000000000001,3.115,124.94,-34.64,128.205
997,1747342610240,2261.5,-0.85,-1.03,2.97,48.83,11.41,118.04
998,1747342610250,2264.0,-0.85,-1.03,2.97,48.830000000000005,11.410000000000002,118.04
999,1747342610260,2267.0,-0.85,-1.03,2.97,48.830000000000005,11.410000000000002,118.04
1000,1747342610270,2269.5,-0.9099999999999999,-1.05,2.785,-7.23,33.78,87.95
